;loss_train;loss_val;metric_train;metric_val
78;0.23715706809113424;0.2564066675576297;0.7266817290607529;0.710340288552371
79;0.24097594829897087;0.25539050107313827;0.7254551392643609;0.711293785663491
80;0.2497557775220937;0.24511084383861584;0.7184197595556422;0.7179201021790504
81;0.2338585313823488;0.2347377653826367;0.730317590265703;0.7312311977148056
82;0.23492272864613267;0.23666775793853131;0.7280342500061832;0.7295088033107194
83;0.23281110570662553;0.24708120067688552;0.7326701983537836;0.7122220187024637
84;0.2288280793776115;0.22952634053812784;0.7343840390857723;0.7352161810479381
85;0.23347963293393453;0.23350347866388885;0.7321997938005047;0.730364805934104
86;0.24039663455138605;0.2355678410015323;0.7241047137300484;0.7231197343631224
87;0.21659177223013507;0.23348003236407583;0.7482843888302644;0.7311847189610655
88;0.22544875780327453;0.22779785604639488;0.7408867581760408;0.7379012869840319
89;0.21774890379359324;0.23172591381113639;0.7468333174008877;0.7355101013725455
90;0.2277877163555887;0.23691891802644188;0.736402766575985;0.7303467501293529
91;0.2167852797028091;0.23757994047958741;0.7479580817142657;0.7310149005868218
92;0.21697721630334854;0.2331748975610191;0.7473224522532999;0.7291616980325092
93;0.21860657636490133;0.2389828706668182;0.7441591385642015;0.7279304042458534
94;0.21479651776866782;0.21978425979614258;0.7490384971703558;0.7507032789289951
95;0.21290738557775815;0.2205631433224136;0.7517862095601029;0.7467995285987854
96;0.20635228045284748;0.22098654771054332;0.7571711634389229;0.7476755282418295
97;0.20561069982747238;0.22217867303300987;0.7581333685265337;0.7465301928195086
98;0.20309464153316287;0.22309284140779215;0.7603992984526687;0.7455512170087207
99;0.1985641895275977;0.22210824929855086;0.7660502213984728;0.7472087314183061
